trade_year,snapshot_date,market,symbol,name,yf_ticker,marcap
2023,2022-12-29,KOSPI,096770,SK이노베이션,096770.KS,14239696856000.0
2023,2022-12-29,KOSPI,032830,삼성생명,032830.KS,14200000000000.0
2023,2022-12-29,KOSPI,066570,LG전자,066570.KS,14155535911000.0
2023,2022-12-29,KOSPI,034730,SK,034730.KS,14014223181000.0
2023,2022-12-29,KOSPI,015760,한국전력,015760.KS,13994816878600.0
2023,2022-12-29,KOSPI,003670,포스코케미칼,003670.KS,13943379600000.0
2023,2022-12-29,KOSPI,033780,KT&G,033780.KS,12562263475500.0
2023,2022-12-29,KOSPI,086790,하나금융지주,086790.KS,12442741165800.0
2023,2022-12-29,KOSPI,003550,LG,003550.KS,12285207553300.0
2023,2022-12-29,KOSPI,323410,카카오뱅크,323410.KS,11584391669100.0
2023,2022-12-29,KOSPI,051900,LG생활건강,051900.KS,11276338234000.0
2023,2022-12-29,KOSPI,010130,고려아연,010130.KS,11202821112000.0
2023,2022-12-29,KOSPI,017670,SK텔레콤,017670.KS,10372691025600.0
2023,2022-12-29,KOSPI,329180,현대중공업,329180.KS,10297681456000.0
2023,2022-12-29,KOSPI,036570,엔씨소프트,036570.KS,9835401856000.0
2023,2022-12-29,KOSPI,034020,두산에너빌리티,034020.KS,9829943708200.0
2023,2022-12-29,KOSPI,009150,삼성전기,009150.KS,9747527328000.0
2023,2022-12-29,KOSPI,011200,HMM,011200.KS,9560722146800.0
2023,2022-12-29,KOSPI,018260,삼성에스디에스,018260.KS,9517469400000.0
2023,2022-12-29,KOSPI,000810,삼성화재,000810.KS,9474967400000.0
2023,2022-12-29,KOSPI,010950,S-Oil,010950.KS,9389404852800.0
2023,2022-12-29,KOSPI,030200,KT,030200.KS,8825579110400.0
2023,2022-12-29,KOSPI,003490,대한항공,003490.KS,8450664169950.0
2023,2022-12-29,KOSPI,316140,우리금융지주,316140.KS,8409099340950.0
2023,2022-12-29,KOSDAQ,028300,HLB,028300.KQ,3307631247600.0
2023,2022-12-29,KOSDAQ,086520,에코프로,086520.KQ,2596628146000.0
2023,2022-12-29,KOSDAQ,253450,스튜디오드래곤,253450.KQ,2585030828000.0
2023,2022-12-29,KOSDAQ,068760,셀트리온제약,068760.KQ,2522262060600.0
2023,2022-12-29,KOSDAQ,048260,오스템임플란트,048260.KQ,2058214227600.0
2023,2022-12-29,KOSDAQ,041510,에스엠,041510.KQ,1825805226700.0
2023,2022-12-29,KOSDAQ,357780,솔브레인,357780.KQ,1694949531400.0
2023,2022-12-29,KOSDAQ,034230,파라다이스,034230.KQ,1601759209600.0
2023,2022-12-29,KOSDAQ,005290,동진쎄미켐,005290.KQ,1539864095300.0
2023,2022-12-29,KOSDAQ,214370,케어젠,214370.KQ,1472865300000.0
2023,2022-12-29,KOSDAQ,096530,씨젠,096530.KQ,1420547036800.0
2023,2022-12-29,KOSDAQ,393890,더블유씨피,393890.KQ,1359654501300.0
2023,2022-12-29,KOSDAQ,365340,성일하이텍,365340.KQ,1213266660300.0
2023,2022-12-29,KOSDAQ,032190,다우데이타,032190.KQ,1185385000000.0
2023,2022-12-29,KOSDAQ,298380,에이비엘바이오,298380.KQ,1099128922000.0
2023,2022-12-29,KOSDAQ,078600,대주전자재료,078600.KQ,1099122103000.0
2023,2022-12-29,KOSDAQ,048410,현대바이오,048410.KQ,1087306199200.0
2023,2022-12-29,KOSDAQ,403870,HPSP,403870.KQ,1085501625000.0
2023,2022-12-29,KOSDAQ,100090,삼강엠앤티,100090.KQ,1070023741200.0
2023,2022-12-29,KOSDAQ,112040,위메이드,112040.KQ,1066294151100.0
2023,2022-12-29,KOSDAQ,032500,케이엠더블유,032500.KQ,1055253399500.0
2023,2022-12-29,KOSDAQ,067630,HLB생명과학,067630.KQ,1024879126000.0
2023,2022-12-29,KOSDAQ,025900,동화기업,025900.KQ,1004116584100.0
2023,2022-12-29,KOSDAQ,000250,삼천당제약,000250.KQ,997240195800.0
2023,2022-12-29,KOSDAQ,007390,네이처셀,007390.KQ,955216629000.0
2023,2022-12-29,KOSDAQ,003100,선광,003100.KQ,885060000000.0
2023,2022-12-29,KOSDAQ,225570,넥슨게임즈,225570.KQ,851606167300.0
2023,2022-12-29,KOSDAQ,086900,메디톡스,086900.KQ,848000128000.0
2023,2022-12-29,KOSDAQ,222800,심텍,222800.KQ,842542082350.0
2023,2022-12-29,KOSDAQ,121600,나노신소재,121600.KQ,840745807500.0
2023,2022-12-29,KOSDAQ,348370,엔켐,348370.KQ,831727769000.0
2023,2022-12-29,KOSDAQ,122870,와이지엔터테인먼트,122870.KQ,818020390650.0
2023,2022-12-29,KOSDAQ,067160,아프리카TV,067160.KQ,817277933700.0
2023,2022-12-29,KOSDAQ,095660,네오위즈,095660.KQ,814145917050.0
2023,2022-12-29,KOSDAQ,140860,파크시스템스,140860.KQ,791361140100.0
2023,2022-12-29,KOSDAQ,078340,컴투스,078340.KQ,766838632000.0
2023,2022-12-29,KOSDAQ,064550,바이오니아,064550.KQ,758822555400.0
2023,2022-12-29,KOSDAQ,144510,지씨셀,144510.KQ,744986219600.0
2023,2022-12-29,KOSDAQ,119860,커넥트웨이브,119860.KQ,742171768800.0
2023,2022-12-29,KOSDAQ,299900,위지윅스튜디오,299900.KQ,737648312250.0
2024,2023-12-28,KOSPI,005930,삼성전자,005930.KS,468627930175000.0
2024,2023-12-28,KOSPI,000660,SK하이닉스,000660.KS,103012334647500.0
2024,2023-12-28,KOSPI,373220,LG에너지솔루션,373220.KS,100035000000000.0
2024,2023-12-28,KOSPI,207940,삼성바이오로직스,207940.KS,54092240000000.0
2024,2023-12-28,KOSPI,005380,현대차,005380.KS,43046661471000.0
2024,2023-12-28,KOSPI,005490,POSCO홀딩스,005490.KS,42243329385000.0
2024,2023-12-28,KOSPI,000270,기아,000270.KS,40204420300000.0
2024,2023-12-28,KOSPI,035420,NAVER,035420.KS,36379525056000.0
2024,2023-12-28,KOSPI,051910,LG화학,051910.KS,35225579157000.0
2024,2023-12-28,KOSPI,006400,삼성SDI,006400.KS,32456858160000.0
2024,2023-12-28,KOSPI,068270,셀트리온,068270.KS,29500158155000.0
2024,2023-12-28,KOSPI,003670,포스코퓨처엠,003670.KS,27809295980000.0
2024,2023-12-28,KOSPI,035720,카카오,035720.KS,24149879388000.0
2024,2023-12-28,KOSPI,028260,삼성물산,028260.KS,24034121265000.0
2024,2023-12-28,KOSPI,012330,현대모비스,012330.KS,22196257278000.0
2024,2023-12-28,KOSPI,105560,KB금융,105560.KS,21829948995200.0
2024,2023-12-28,KOSPI,055550,신한지주,055550.KS,20697493188350.0
2024,2023-12-28,KOSPI,066570,LG전자,066570.KS,16659347465200.0
2024,2023-12-28,KOSPI,096770,SK이노베이션,096770.KS,14121975629200.0
2024,2023-12-28,KOSPI,032830,삼성생명,032830.KS,13820000000000.0
2024,2023-12-28,KOSPI,323410,카카오뱅크,323410.KS,13589858404500.0
2024,2023-12-28,KOSPI,003550,LG,003550.KS,13512155298700.0
2024,2023-12-28,KOSPI,011200,HMM,011200.KS,13491393331680.0
2024,2023-12-28,KOSPI,018260,삼성에스디에스,018260.KS,13154226000000.0
2024,2023-12-28,KOSPI,034730,SK,034730.KS,13029302562000.0
2024,2023-12-28,KOSPI,450080,에코프로머티,450080.KS,13003713593000.0
2024,2023-12-28,KOSPI,086790,하나금융지주,086790.KS,12688276353200.0
2024,2023-12-28,KOSPI,000810,삼성화재,000810.KS,12459582131000.0
2024,2023-12-28,KOSPI,015760,한국전력,015760.KS,12133121055300.0
2024,2023-12-28,KOSPI,033780,KT&G,033780.KS,11629174989300.0
2024,2023-12-28,KOSPI,329180,HD현대중공업,329180.KS,11451731964000.0
2024,2023-12-28,KOSPI,009150,삼성전기,009150.KS,11443074227200.0
2024,2023-12-28,KOSPI,047050,포스코인터내셔널,047050.KS,10977581971200.0
2024,2023-12-28,KOSPI,017670,SK텔레콤,017670.KS,10963540514400.0
2024,2023-12-28,KOSPI,010130,고려아연,010130.KS,10412476824000.0
2024,2023-12-28,KOSPI,034020,두산에너빌리티,034020.KS,10184922221400.0
2024,2023-12-28,KOSPI,316140,우리금융지주,316140.KS,9775342993000.0
2024,2023-12-28,KOSPI,352820,하이브,352820.KS,9725764649500.0
2024,2023-12-28,KOSPI,024110,기업은행,024110.KS,9457470806340.0
2024,2023-12-28,KOSPI,259960,크래프톤,259960.KS,9363027044800.0
2024,2023-12-28,KOSDAQ,086520,에코프로,086520.KQ,17228101196000.0
2024,2023-12-28,KOSDAQ,028300,HLB,028300.KQ,6555189981600.0
2024,2023-12-28,KOSDAQ,068760,셀트리온제약,068760.KQ,3652064404600.0
2024,2023-12-28,KOSDAQ,403870,HPSP,403870.KQ,3632721414900.0
2024,2023-12-28,KOSDAQ,277810,레인보우로보틱스,277810.KQ,3414023008000.0
2024,2023-12-28,KOSDAQ,417200,LS머트리얼즈,417200.KQ,3000395426650.0
2024,2023-12-28,KOSDAQ,357780,솔브레인,357780.KQ,2364684064000.0
2024,2023-12-28,KOSDAQ,328130,루닛,328130.KQ,2332209625200.0
2024,2023-12-28,KOSDAQ,041510,에스엠,041510.KQ,2194825982100.0
2024,2023-12-28,KOSDAQ,112040,위메이드,112040.KQ,2058234985800.0
2024,2023-12-28,KOSDAQ,005290,동진쎄미켐,005290.KQ,1989740917800.0
2024,2023-12-28,KOSDAQ,000250,삼천당제약,000250.KQ,1813262585600.0
2024,2023-12-28,KOSDAQ,086900,메디톡스,086900.KQ,1758930788000.0
2024,2023-12-28,KOSDAQ,095340,ISC,095340.KQ,1702123757400.0
2024,2023-12-28,KOSDAQ,253450,스튜디오드래곤,253450.KQ,1548012647000.0
2024,2023-12-28,KOSDAQ,393890,더블유씨피,393890.KQ,1499495051000.0
2024,2023-12-28,KOSDAQ,214370,케어젠,214370.KQ,1477162500000.0
2024,2023-12-28,KOSDAQ,121600,나노신소재,121600.KQ,1466481286800.0
2024,2023-12-28,KOSDAQ,078600,대주전자재료,078600.KQ,1337523235200.0
2024,2023-12-28,KOSDAQ,365340,성일하이텍,365340.KQ,1313828676600.0
2024,2023-12-28,KOSDAQ,348370,엔켐,348370.KQ,1293629803500.0
2024,2023-12-28,KOSDAQ,025900,동화기업,025900.KQ,1235160634500.0
2024,2023-12-28,KOSDAQ,222800,심텍,222800.KQ,1226384505500.0
2024,2023-12-28,KOSDAQ,009520,포스코엠텍,009520.KQ,1224295468200.0
2024,2023-12-28,KOSDAQ,034230,파라다이스,034230.KQ,1222230879000.0
2024,2023-12-28,KOSDAQ,140860,파크시스템스,140860.KQ,1208593886500.0
2024,2023-12-28,KOSDAQ,096530,씨젠,096530.KQ,1195975262600.0
2024,2023-12-28,KOSDAQ,298380,에이비엘바이오,298380.KQ,1178156459400.0
2024,2023-12-28,KOSDAQ,067630,HLB생명과학,067630.KQ,1165941614900.0
2024,2023-12-28,KOSDAQ,140410,메지온,140410.KQ,1153908171000.0
2024,2023-12-28,KOSDAQ,281740,레이크머티리얼즈,281740.KQ,1140425007800.0
2024,2023-12-28,KOSDAQ,440110,파두,440110.KQ,1138382620050.0
2024,2023-12-28,KOSDAQ,065350,신성델타테크,065350.KQ,1130964460200.0
2024,2023-12-28,KOSDAQ,085660,차바이오텍,085660.KQ,1103199938370.0
2024,2023-12-28,KOSDAQ,383310,에코프로에이치엔,383310.KQ,1052979321600.0
2024,2023-12-28,KOSDAQ,048410,현대바이오,048410.KQ,1039041208800.0
2024,2023-12-28,KOSDAQ,131970,두산테스나,131970.KQ,996584767600.0
2024,2023-12-28,KOSDAQ,036540,SFA반도체,036540.KQ,991695627090.0
2024,2023-12-28,KOSDAQ,225570,넥슨게임즈,225570.KQ,985605654600.0
2024,2023-12-28,KOSDAQ,067160,아프리카TV,067160.KQ,983952055200.0
2025,2024-12-30,KOSPI,005930,삼성전자,005930.KS,317592431660000.0
2025,2024-12-30,KOSPI,000660,SK하이닉스,000660.KS,126599611273500.0
2025,2024-12-30,KOSPI,373220,LG에너지솔루션,373220.KS,81432000000000.0
2025,2024-12-30,KOSPI,207940,삼성바이오로직스,207940.KS,67544126000000.0
2025,2024-12-30,KOSPI,005380,현대차,005380.KS,44396232492000.0
2025,2024-12-30,KOSPI,068270,셀트리온,068270.KS,40702228875000.0
2025,2024-12-30,KOSPI,000270,기아,000270.KS,40045634042400.0
2025,2024-12-30,KOSPI,105560,KB금융,105560.KS,32623506266700.0
2025,2024-12-30,KOSPI,035420,NAVER,035420.KS,31513120891200.0
2025,2024-12-30,KOSPI,329180,HD현대중공업,329180.KS,25522270850000.0
2025,2024-12-30,KOSPI,055550,신한지주,055550.KS,23989169736250.0
2025,2024-12-30,KOSPI,012330,현대모비스,012330.KS,21993339731000.0
2025,2024-12-30,KOSPI,005490,POSCO홀딩스,005490.KS,20945279569500.0
2025,2024-12-30,KOSPI,010130,고려아연,010130.KS,20827502698000.0
2025,2024-12-30,KOSPI,028260,삼성물산,028260.KS,20409615483600.0
2025,2024-12-30,KOSPI,032830,삼성생명,032830.KS,18960000000000.0
2025,2024-12-30,KOSPI,051910,LG화학,051910.KS,17648085750000.0
2025,2024-12-30,KOSPI,006400,삼성SDI,006400.KS,17019221175000.0
2025,2024-12-30,KOSPI,000810,삼성화재,000810.KS,16983879064500.0
2025,2024-12-30,KOSPI,035720,카카오,035720.KS,16944124974200.0
2025,2024-12-30,KOSPI,096770,SK이노베이션,096770.KS,16915894912000.0
2025,2024-12-30,KOSPI,086790,하나금융지주,086790.KS,16315281984000.0
2025,2024-12-30,KOSPI,009540,HD한국조선해양,009540.KS,16136270448000.0
2025,2024-12-30,KOSPI,011200,HMM,011200.KS,15559157499360.0
2025,2024-12-30,KOSPI,259960,크래프톤,259960.KS,14970835625000.0
2025,2024-12-30,KOSPI,012450,한화에어로스페이스,012450.KS,14882249066500.0
2025,2024-12-30,KOSPI,267260,HD현대일렉트릭,267260.KS,13770005570000.0
2025,2024-12-30,KOSPI,066570,LG전자,066570.KS,13664592469000.0
2025,2024-12-30,KOSPI,033780,KT&G,033780.KS,13426323428700.0
2025,2024-12-30,KOSPI,015760,한국전력,015760.KS,12871379743850.0
2025,2024-12-30,KOSPI,017670,SK텔레콤,017670.KS,11856410925600.0
2025,2024-12-30,KOSPI,042660,한화오션,042660.KS,11444540265900.0
2025,2024-12-30,KOSPI,024110,기업은행,024110.KS,11427112702770.0
2025,2024-12-30,KOSPI,316140,우리금융지주,316140.KS,11413631370370.0
2025,2024-12-30,KOSPI,003550,LG,003550.KS,11325671496000.0
2025,2024-12-30,KOSPI,034020,두산에너빌리티,034020.KS,11241848112300.0
2025,2024-12-30,KOSPI,030200,KT,030200.KS,11051150887250.0
2025,2024-12-30,KOSPI,003670,포스코퓨처엠,003670.KS,11007523562000.0
2025,2024-12-30,KOSPI,402340,SK스퀘어,402340.KS,10685671828000.0
2025,2024-12-30,KOSPI,323410,카카오뱅크,323410.KS,10040189808850.0
2025,2024-12-30,KOSDAQ,028300,HLB,028300.KQ,9604421352300.0
2025,2024-12-30,KOSDAQ,086520,에코프로,086520.KQ,7655454550000.0
2025,2024-12-30,KOSDAQ,000250,삼천당제약,000250.KQ,3483434592000.0
2025,2024-12-30,KOSDAQ,065350,신성델타테크,065350.KQ,3185389573200.0
2025,2024-12-30,KOSDAQ,277810,레인보우로보틱스,277810.KQ,3156356896600.0
2025,2024-12-30,KOSDAQ,348370,엔켐,348370.KQ,2805548902500.0
2025,2024-12-30,KOSDAQ,087010,펩트론,087010.KQ,2371670230000.0
2025,2024-12-30,KOSDAQ,068760,셀트리온제약,068760.KQ,2358923382900.0
2025,2024-12-30,KOSDAQ,257720,실리콘투,257720.KQ,1990554751800.0
2025,2024-12-30,KOSDAQ,950160,코오롱티슈진,950160.KQ,1847594032500.0
2025,2024-12-30,KOSDAQ,328130,루닛,328130.KQ,1846557020000.0
2025,2024-12-30,KOSDAQ,041510,에스엠,041510.KQ,1765534201200.0
2025,2024-12-30,KOSDAQ,214370,케어젠,214370.KQ,1546992000000.0
2025,2024-12-30,KOSDAQ,095340,ISC,095340.KQ,1528307881800.0
2025,2024-12-30,KOSDAQ,178320,서진시스템,178320.KQ,1510257564900.0
2025,2024-12-30,KOSDAQ,140860,파크시스템스,140860.KQ,1477872535500.0
2025,2024-12-30,KOSDAQ,310210,보로노이,310210.KQ,1468527360000.0
2025,2024-12-30,KOSDAQ,298380,에이비엘바이오,298380.KQ,1443630065800.0
2025,2024-12-30,KOSDAQ,089030,테크윙,089030.KQ,1436247650250.0
2025,2024-12-30,KOSDAQ,018290,브이티,018290.KQ,1431920280000.0
2025,2024-12-30,KOSDAQ,007390,네이처셀,007390.KQ,1383678854000.0
2025,2024-12-30,KOSDAQ,357780,솔브레인,357780.KQ,1286574816400.0
2025,2024-12-30,KOSDAQ,067630,HLB생명과학,067630.KQ,1220055176340.0
2025,2024-12-30,KOSDAQ,112040,위메이드,112040.KQ,1193289177450.0
2025,2024-12-30,KOSDAQ,096530,씨젠,096530.KQ,1190752663200.0
2025,2024-12-30,KOSDAQ,078600,대주전자재료,078600.KQ,1157948356400.0
2025,2024-12-30,KOSDAQ,204270,제이앤티씨,204270.KQ,1091600553420.0
2025,2024-12-30,KOSDAQ,005290,동진쎄미켐,005290.KQ,1074562924600.0
2025,2024-12-30,KOSDAQ,115450,HLB테라퓨틱스,115450.KQ,938438615430.0
2025,2024-12-30,KOSDAQ,039200,오스코텍,039200.KQ,931330910600.0
2025,2024-12-30,KOSDAQ,140410,메지온,140410.KQ,924368946450.0
2025,2024-12-30,KOSDAQ,086900,메디톡스,086900.KQ,910852425600.0
2025,2024-12-30,KOSDAQ,078130,국일제지,078130.KQ,901924696800.0
2025,2024-12-30,KOSDAQ,225570,넥슨게임즈,225570.KQ,881867729860.0
2025,2024-12-30,KOSDAQ,376300,디어유,376300.KQ,855769536300.0
2025,2024-12-30,KOSDAQ,051980,중앙첨단소재,051980.KQ,838672815170.0
2025,2024-12-30,KOSDAQ,232140,와이씨,232140.KQ,837683023500.0
2025,2024-12-30,KOSDAQ,042000,카페24,042000.KQ,822178530600.0
2025,2024-12-30,KOSDAQ,031980,피에스케이홀딩스,031980.KQ,820449129750.0
2025,2024-12-30,KOSDAQ,417200,LS머트리얼즈,417200.KQ,796948323020.0
2026,2025-12-30,KOSPI,005930,삼성전자,005930.KS,709764586847800.0
2026,2025-12-30,KOSPI,000660,SK하이닉스,000660.KS,473929539615000.0
2026,2025-12-30,KOSPI,373220,LG에너지솔루션,373220.KS,86229000000000.0
2026,2025-12-30,KOSPI,207940,삼성바이오로직스,207940.KS,78463161945000.0
2026,2025-12-30,KOSPI,005380,현대차,005380.KS,60710677619000.0
2026,2025-12-30,KOSPI,329180,HD현대중공업,329180.KS,53425263525000.0
2026,2025-12-30,KOSPI,402340,SK스퀘어,402340.KS,48608058320000.0
2026,2025-12-30,KOSPI,012450,한화에어로스페이스,012450.KS,48521160341000.0
2026,2025-12-30,KOSPI,034020,두산에너빌리티,034020.KS,48234254293800.0
2026,2025-12-30,KOSPI,105560,KB금융,105560.KS,47568324244100.0
2026,2025-12-30,KOSPI,000270,기아,000270.KS,47552303156400.0
2026,2025-12-30,KOSPI,068270,셀트리온,068270.KS,41803935389000.0
2026,2025-12-30,KOSPI,028260,삼성물산,028260.KS,40709382288000.0
2026,2025-12-30,KOSPI,035420,NAVER,035420.KS,38036764715000.0
2026,2025-12-30,KOSPI,055550,신한지주,055550.KS,37334560424600.0
2026,2025-12-30,KOSPI,042660,한화오션,042660.KS,34808561558400.0
2026,2025-12-30,KOSPI,012330,현대모비스,012330.KS,33843253459000.0
2026,2025-12-30,KOSPI,032830,삼성생명,032830.KS,31520000000000.0
2026,2025-12-30,KOSPI,015760,한국전력,015760.KS,30300704434400.0
2026,2025-12-30,KOSPI,009540,HD한국조선해양,009540.KS,28804658212000.0
2026,2025-12-30,KOSPI,267260,HD현대일렉트릭,267260.KS,27900482490000.0
2026,2025-12-30,KOSPI,035720,카카오,035720.KS,26589670319900.0
2026,2025-12-30,KOSPI,086790,하나금융지주,086790.KS,26190459097400.0
2026,2025-12-30,KOSPI,005490,POSCO홀딩스,005490.KS,24684550360000.0
2026,2025-12-30,KOSPI,010130,고려아연,010130.KS,24560840948000.0
2026,2025-12-30,KOSPI,051910,LG화학,051910.KS,23507250219000.0
2026,2025-12-30,KOSPI,000810,삼성화재,000810.KS,22867544035000.0
2026,2025-12-30,KOSPI,006400,삼성SDI,006400.KS,21717800335000.0
2026,2025-12-30,KOSPI,010140,삼성중공업,010140.KS,21208000000000.0
2026,2025-12-30,KOSPI,316140,우리금융지주,316140.KS,20554136960000.0
2026,2025-12-30,KOSPI,064350,현대로템,064350.KS,20507836854700.0
2026,2025-12-30,KOSPI,011200,HMM,011200.KS,19336378385000.0
2026,2025-12-30,KOSPI,009150,삼성전기,009150.KS,19046892480000.0
2026,2025-12-30,KOSPI,034730,SK,034730.KS,18596943319500.0
2026,2025-12-30,KOSPI,0126Z0,삼성에피스홀딩스,0126Z0.KS,18488105407000.0
2026,2025-12-30,KOSPI,096770,SK이노베이션,096770.KS,17108142145600.0
2026,2025-12-30,KOSPI,033780,KT&G,033780.KS,16764481254500.0
2026,2025-12-30,KOSPI,024110,기업은행,024110.KS,16706071955550.0
2026,2025-12-30,KOSPI,003670,포스코퓨처엠,003670.KS,16632943140000.0
2026,2025-12-30,KOSPI,298040,효성중공업,298040.KS,16607019988000.0
2026,2025-12-30,KOSDAQ,298380,에이비엘바이오,298380.KQ,11025033000000.0
2026,2025-12-30,KOSDAQ,277810,레인보우로보틱스,277810.KQ,9127633189000.0
2026,2025-12-30,KOSDAQ,028300,HLB,028300.KQ,6698137988000.0
2026,2025-12-30,KOSDAQ,950160,코오롱티슈진,950160.KQ,6624412694000.0
2026,2025-12-30,KOSDAQ,087010,펩트론,087010.KQ,5922606900000.0
2026,2025-12-30,KOSDAQ,000250,삼천당제약,000250.KQ,5453862240000.0
2026,2025-12-30,KOSDAQ,310210,보로노이,310210.KQ,4000503817500.0
2026,2025-12-30,KOSDAQ,347850,디앤디파마텍,347850.KQ,3996552474000.0
2026,2025-12-30,KOSDAQ,214370,케어젠,214370.KQ,3856737000000.0
2026,2025-12-30,KOSDAQ,108490,로보티즈,108490.KQ,3802792968000.0
2026,2025-12-30,KOSDAQ,030530,원익홀딩스,030530.KQ,3761489674700.0
2026,2025-12-30,KOSDAQ,0009K0,에임드바이오,0009K0.KQ,3695394873600.0
2026,2025-12-30,KOSDAQ,226950,올릭스,226950.KQ,2834659573200.0
2026,2025-12-30,KOSDAQ,140410,메지온,140410.KQ,2735788651400.0
2026,2025-12-30,KOSDAQ,475830,오름테라퓨틱,475830.KQ,2547884160000.0
2026,2025-12-30,KOSDAQ,068760,셀트리온제약,068760.KQ,2533551360000.0
2026,2025-12-30,KOSDAQ,257720,실리콘투,257720.KQ,2364294244200.0
2026,2025-12-30,KOSDAQ,476830,알지노믹스,476830.KQ,2207838000000.0
2026,2025-12-30,KOSDAQ,319400,현대무벡스,319400.KQ,2092755772810.0
2026,2025-12-30,KOSDAQ,445680,큐리옥스바이오시스템즈,445680.KQ,2003020461000.0
2026,2025-12-30,KOSDAQ,005290,동진쎄미켐,005290.KQ,1884341205100.0
2026,2025-12-30,KOSDAQ,160190,하이젠알앤엠,160190.KQ,1837836000000.0
2026,2025-12-30,KOSDAQ,058610,에스피지,058610.KQ,1803019368000.0
2026,2025-12-30,KOSDAQ,437730,삼현,437730.KQ,1750257698400.0
2026,2025-12-30,KOSDAQ,039200,오스코텍,039200.KQ,1729269555200.0
2026,2025-12-30,KOSDAQ,084370,유진테크,084370.KQ,1718703150000.0
2026,2025-12-30,KOSDAQ,067310,하나마이크론,067310.KQ,1709237388250.0
2026,2025-12-30,KOSDAQ,089030,테크윙,089030.KQ,1697056941000.0
2026,2025-12-30,KOSDAQ,458870,씨어스테크놀로지,458870.KQ,1647830988000.0
2026,2025-12-30,KOSDAQ,083650,비에이치아이,083650.KQ,1618390812500.0
2026,2025-12-30,KOSDAQ,466100,클로봇,466100.KQ,1574504757000.0
2026,2025-12-30,KOSDAQ,098460,고영,098460.KQ,1572193889500.0
2026,2025-12-30,KOSDAQ,060370,LS마린솔루션,060370.KQ,1564553677300.0
2026,2025-12-30,KOSDAQ,065350,신성델타테크,065350.KQ,1558339851600.0
2026,2025-12-30,KOSDAQ,290650,엘앤씨바이오,290650.KQ,1504211735000.0
2026,2025-12-30,KOSDAQ,178320,서진시스템,178320.KQ,1413593958700.0
2026,2025-12-30,KOSDAQ,007390,네이처셀,007390.KQ,1404684220800.0
2026,2025-12-30,KOSDAQ,348370,엔켐,348370.KQ,1369172290500.0
2026,2025-12-30,KOSDAQ,323280,태성,323280.KQ,1357282485000.0
2026,2025-12-30,KOSDAQ,122870,와이지엔터테인먼트,122870.KQ,1297158800600.0
